schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
ADV-QB-SCHEMA-v1.0,GMP-ADV-B089-Q041,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST04,ADV_L19_INDEF_TOTAL_IDENTITY,,CLOZE_SINGLE,"— Ces chaussures sont-elles différentes de celles d'hier ? — Non, ce sont ___.",fr,les mêmes,les autres,quelqu'un,rien,fr,A,« les mêmes » exprime l’identité avec les chaussures déjà mentionnées.,« les mêmes » exprime l’identité avec les chaussures déjà mentionnées.,« les autres » exprimerait un groupe différent.,« quelqu’un » désigne une personne.,« rien » exprime une quantité nulle. ,fr,,ADV-L19-MC04,ADV-L19-MC04,ADV-L19-MC04,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-total-identity,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_TOTAL_IDENTITY|CLOZE_SINGLE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B089-Q042,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST04,ADV_L19_INDEF_TOTAL_IDENTITY,,CLOZE_SINGLE,Nous parlons de ce problème depuis une heure ; parlons d'___.,fr,les mêmes,autre chose,tous,chacun,fr,B,« autre chose » exprime le passage à un objet de discussion différent.,"« les mêmes » exprime l’identité, pas la différence.",« autre chose » exprime le passage à un objet de discussion différent.,« tous » reprend une totalité plurielle.,« chacun » exprime une distribution sur les membres d’un ensemble. ,fr,ADV-L19-MC04,,ADV-L19-MC04,ADV-L19-MC04,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-total-identity,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_TOTAL_IDENTITY|CLOZE_SINGLE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B089-Q043,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST04,ADV_L19_INDEF_TOTAL_IDENTITY,,CLOZE_CONTEXT,"Chaque participant devait recevoir son propre badge. À l'entrée, un badge a donc été remis à ___ des participants.",fr,tous,certains,chacun,les autres,fr,C,La distribution est individuelle à l’intérieur de la totalité : « à chacun des participants ».,« tous » exprime plutôt la totalité collective et ne convient pas dans cette structure avec « à ... des participants ».,« certains » ne couvrirait qu’une partie du groupe.,La distribution est individuelle à l’intérieur de la totalité : « à chacun des participants ».,« les autres » supposerait une opposition préalable entre deux sous-groupes. ,fr,ADV-L19-MC04,ADV-L19-MC04,,ADV-L19-MC04,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-total-identity,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_TOTAL_IDENTITY|CLOZE_CONTEXT,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B089-Q044,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST04,ADV_L19_INDEF_TOTAL_IDENTITY,,CORRECT_SENTENCE,Quelle phrase emploie « tous » comme pronom de totalité conformément au modèle de la leçon ?,fr,Il y a huit dossiers ; chacun sont classés par date.,Il y a huit dossiers ; personne sont classés par date.,Il y a huit dossiers ; les mêmes est classé par date.,Il y a huit dossiers ; tous sont classés par date.,fr,D,« tous » reprend le nom pluriel « dossiers » et exprime que l’ensemble entier est concerné.,« chacun » est distributif et ne s’accorde pas avec le verbe pluriel de cette option.,« personne » ne reprend pas des dossiers et n’exprime pas la totalité.,« les mêmes » exprime l’identité et l’accord verbal proposé est incorrect. ,« tous » reprend le nom pluriel « dossiers » et exprime que l’ensemble entier est concerné.,fr,ADV-L19-MC04,ADV-L19-MC04,ADV-L19-MC04,,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-total-identity,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_TOTAL_IDENTITY|CORRECT_SENTENCE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B089-Q045,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST04,ADV_L19_INDEF_TOTAL_IDENTITY,,ERROR_LOCATION,"Dans « Il a offert un livre / à tous de / ses enfants / pour leur anniversaire », quel segment doit être remplacé pour suivre la construction distributive de la leçon ?",fr,à tous de,Il a offert un livre,ses enfants,pour leur anniversaire,fr,A,"Pour une distribution individuelle à chaque enfant, le modèle de la leçon est « à chacun de ses enfants » ; le segment « à tous de » doit donc être remplacé par « à chacun de ».","Pour une distribution individuelle à chaque enfant, le modèle de la leçon est « à chacun de ses enfants » ; le segment « à tous de » doit donc être remplacé par « à chacun de ».",Le groupe verbal est correct.,Le groupe nominal « ses enfants » convient après la préposition « de » de la construction corrigée.,Le complément de but n’est pas la source de l’erreur. ,fr,,ADV-L19-MC04,ADV-L19-MC04,ADV-L19-MC04,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-total-identity,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_TOTAL_IDENTITY|ERROR_LOCATION,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B089-Q046,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST04,ADV_L19_INDEF_TOTAL_IDENTITY,,FR_TO_FA,کدام ترجمهٔ فارسی جملهٔ « Il a remis un document à chacun de ses collaborateurs » درست است؟,fa,او به بعضی از همکارانش یک مدرک داد.,او به هر یک از همکارانش یک مدرک داد.,او به هیچ‌یک از همکارانش مدرکی نداد.,او همان مدرک‌ها را از همکارانش گرفت.,fa,B,« chacun de » کلیت را به‌صورت توزیعی بیان می‌کند؛ یعنی هر عضو گروه جداگانه در نظر گرفته می‌شود.,این معنا به « certains » مربوط است، نه « chacun ».,« chacun de » کلیت را به‌صورت توزیعی بیان می‌کند؛ یعنی هر عضو گروه جداگانه در نظر گرفته می‌شود.,این معنا به « personne » در ساخت منفی مربوط است.,« les mêmes » هویت را بیان می‌کند، نه توزیع به هر عضو. ,fa,ADV-L19-MC04,,ADV-L19-MC04,ADV-L19-MC04,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-total-identity,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_TOTAL_IDENTITY|FR_TO_FA,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B089-Q047,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST04,ADV_L19_INDEF_TOTAL_IDENTITY,,FA_TO_FR,برای « بیایید دربارهٔ چیز دیگری صحبت کنیم » کدام جملهٔ فرانسوی مطابق درس است؟,fa,Parlons des mêmes.,Parlons de tous.,Parlons d'autre chose.,Parlons de chacun.,fr,C,« autre chose » تفاوت را بیان می‌کند و با « parler de » به صورت « parler d’autre chose » می‌آید.,« les mêmes » هویت را بیان می‌کند.,« tous » کلیت جمعی را بیان می‌کند.,« autre chose » تفاوت را بیان می‌کند و با « parler de » به صورت « parler d’autre chose » می‌آید.,« chacun » کلیت توزیعی را بیان می‌کند. ,fa,ADV-L19-MC04,ADV-L19-MC04,,ADV-L19-MC04,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-total-identity,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_TOTAL_IDENTITY|FA_TO_FR,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B089-Q048,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST04,ADV_L19_INDEF_TOTAL_IDENTITY,,DIALOGUE_COMPLETE,"— Les nouveaux modèles sont différents de ceux que nous avions déjà ? — Non, ce sont ___.",fr,les autres,certains,personne,les mêmes,fr,D,برای بیان همانندی با گروه قبلی، « les mêmes » به کار می‌رود.,« les autres » تفاوت یا گروه باقی‌مانده را نشان می‌دهد.,« certains » فقط بخشی نامعین از گروه را نشان می‌دهد.,« personne » برای هیچ‌کس در ساخت منفی است. ,برای بیان همانندی با گروه قبلی، « les mêmes » به کار می‌رود.,fa,ADV-L19-MC04,ADV-L19-MC04,ADV-L19-MC04,,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-total-identity,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_TOTAL_IDENTITY|DIALOGUE_COMPLETE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B089-Q049,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST04,ADV_L19_INDEF_TOTAL_IDENTITY,,CONTRAST_RULES,Quelle opposition résume correctement « tous » et « chacun » dans la leçon ?,fr,"« tous » présente la totalité collectivement, tandis que « chacun » la distribue membre par membre.","« tous » exprime une quantité nulle, tandis que « chacun » exprime l'imprécision totale.","« chacun » signifie toujours une partie indéterminée, tandis que « tous » signifie l'identité.",Les deux sont toujours interchangeables sans changement de structure ni de sens.,fr,A,La leçon oppose la totalité collective de « tous » à la totalité distributive de « chacun ».,La leçon oppose la totalité collective de « tous » à la totalité distributive de « chacun ».,La quantité nulle est exprimée par « rien/personne ».,La partie indéterminée relève de formes comme « certains/quelques-uns » et l’identité de « les mêmes ».,La distinction collective/distributive empêche de les traiter comme interchangeables. ,fr,,ADV-L19-MC04,ADV-L19-MC04,ADV-L19-MC04,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-total-identity,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_TOTAL_IDENTITY|CONTRAST_RULES,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B089-Q050,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST04,ADV_L19_INDEF_TOTAL_IDENTITY,,CONTRAST_RULES,Quelle opposition correspond à « les mêmes » et « autre chose » ?,fr,Les deux expriment une quantité nulle.,"« les mêmes » marque l'identité, tandis que « autre chose » marque la différence.","« les mêmes » marque une quantité indéterminée, tandis que « autre chose » marque la totalité.",Les deux servent uniquement à désigner des personnes non identifiées.,fr,B,"Dans la leçon, « les mêmes » sert à reprendre des éléments identiques et « autre chose » à introduire quelque chose de différent.",La quantité nulle relève de « rien/personne ».,"Dans la leçon, « les mêmes » sert à reprendre des éléments identiques et « autre chose » à introduire quelque chose de différent.",Les valeurs de quantité indéterminée et de totalité sont portées par d’autres pronoms.,"« autre chose » renvoie précisément à une chose, pas uniquement à des personnes. ",fr,ADV-L19-MC04,,ADV-L19-MC04,ADV-L19-MC04,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-total-identity,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_TOTAL_IDENTITY|CONTRAST_RULES,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B090-Q039,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST04,ADV_L19_INDEF_TOTAL_IDENTITY,,PRONOUN_CHOICE,Les participants avaient reçu un badge ; ___ l'ont présenté à l'entrée.,fr,chacun,personne,quelqu'un,tous,fr,D,« tous » reprend collectivement l’ensemble des participants.,« chacun » exigerait une structure au singulier pour une distribution membre par membre.,« personne » exprime zéro personne.,« quelqu’un » ne désigne qu’une personne non identifiée.,« tous » reprend collectivement l’ensemble des participants.,fr,ADV-L19-MC04,ADV-L19-MC04,ADV-L19-MC04,,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-total-identity,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_TOTAL_IDENTITY|PRONOUN_CHOICE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B090-Q040,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST04,ADV_L19_INDEF_TOTAL_IDENTITY,,PRONOUN_CHOICE,Le responsable a remis une clé différente à ___ des nouveaux employés.,fr,chacun,tous,les mêmes,quelque chose,fr,A,« chacun de + groupe » exprime une distribution à chaque membre.,« chacun de + groupe » exprime une distribution à chaque membre.,« tous » exprime une totalité collective et ne s’insère pas dans cette structure singulière.,« les mêmes » marque l’identité.,« quelque chose » désigne une chose indéterminée.,fr,,ADV-L19-MC04,ADV-L19-MC04,ADV-L19-MC04,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-total-identity,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_TOTAL_IDENTITY|PRONOUN_CHOICE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B090-Q041,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST04,ADV_L19_INDEF_TOTAL_IDENTITY,,CLOZE_SINGLE,Mes voisins ont acheté ces lampes ; nous avons choisi exactement ___.,fr,autre chose,les mêmes,rien,certains,fr,B,« les mêmes » exprime l’identité avec les lampes déjà mentionnées.,« autre chose » exprimerait la différence.,« les mêmes » exprime l’identité avec les lampes déjà mentionnées.,« rien » signifie aucune chose.,« certains » indique seulement une partie indéterminée.,fr,ADV-L19-MC04,,ADV-L19-MC04,ADV-L19-MC04,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-total-identity,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_TOTAL_IDENTITY|CLOZE_SINGLE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B090-Q042,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST04,ADV_L19_INDEF_TOTAL_IDENTITY,,CLOZE_SINGLE,Ce sujet tourne en rond ; parlons d'___.,fr,les mêmes,tous,autre chose,chacun,fr,C,« autre chose » introduit un contenu différent de celui dont on parlait.,« les mêmes » exprime l’identité.,« tous » exprime une totalité plurielle.,« autre chose » introduit un contenu différent de celui dont on parlait.,« chacun » distribue une totalité.,fr,ADV-L19-MC04,ADV-L19-MC04,,ADV-L19-MC04,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-total-identity,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_TOTAL_IDENTITY|CLOZE_SINGLE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B090-Q043,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST04,ADV_L19_INDEF_TOTAL_IDENTITY,,CLOZE_CONTEXT,"Le professeur a donné le même dossier à toute la classe, puis a demandé à ___ de le lire avant lundi.",fr,tous,personne,quelque chose,chacun,fr,D,La consigne s’applique individuellement à chaque élève : « chacun ».,« tous » exprimerait le groupe collectivement et demanderait une autre structure.,« personne » nierait la consigne.,« quelque chose » ne désigne pas les élèves.,La consigne s’applique individuellement à chaque élève : « chacun ».,fr,ADV-L19-MC04,ADV-L19-MC04,ADV-L19-MC04,,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-total-identity,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_TOTAL_IDENTITY|CLOZE_CONTEXT,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B090-Q044,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST04,ADV_L19_INDEF_TOTAL_IDENTITY,,CORRECT_SENTENCE,Quelle phrase exprime correctement une totalité distributive ?,fr,Chacun des membres recevra son propre code d'accès.,Tous des membres recevra son propre code d'accès.,Chacun des membres recevront leur propre code d'accès.,Les mêmes des membres recevra son propre code d'accès.,fr,A,« chacun de + pluriel » est grammaticalement singulier et distribue l’action à tous les membres.,« chacun de + pluriel » est grammaticalement singulier et distribue l’action à tous les membres.,« tous des membres » est une structure incorrecte ici.,"Avec « chacun », le verbe est au singulier.",« les mêmes » n’exprime pas une totalité distributive.,fr,,ADV-L19-MC04,ADV-L19-MC04,ADV-L19-MC04,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-total-identity,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_TOTAL_IDENTITY|CORRECT_SENTENCE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B090-Q045,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST04,ADV_L19_INDEF_TOTAL_IDENTITY,,INCORRECT_SENTENCE,Une seule phrase confond totalité collective et distributive. Laquelle ?,fr,Tous ont signé la feuille de présence.,Chacun ont signé la feuille de présence.,Chacun a signé sa propre feuille.,Ils ont acheté les mêmes modèles.,fr,B,« chacun » est singulier : on dit « chacun a signé ».,« tous » avec un verbe pluriel est correct.,« chacun » est singulier : on dit « chacun a signé ».,La distribution avec « chacun » et un verbe singulier est correcte.,« les mêmes » exprime l’identité.,fr,ADV-L19-MC04,,ADV-L19-MC04,ADV-L19-MC04,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-total-identity,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_TOTAL_IDENTITY|INCORRECT_SENTENCE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B090-Q046,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST04,ADV_L19_INDEF_TOTAL_IDENTITY,,ERROR_LOCATION,"Dans « Chacun des candidates / recevra / une réponse / personnelle », quel segment est fautif ?",fr,recevra,une réponse,Chacun des candidates,personnelle,fr,C,« chacun » est masculin ; avec un groupe féminin on attend ici « chacune des candidates ».,Le verbe singulier convient avec « chacune ».,Le groupe nominal est correct.,« chacun » est masculin ; avec un groupe féminin on attend ici « chacune des candidates ».,L’adjectif s’accorde avec « réponse ».,fr,ADV-L19-MC04,ADV-L19-MC04,,ADV-L19-MC04,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-total-identity,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_TOTAL_IDENTITY|ERROR_LOCATION,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B090-Q047,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST04,ADV_L19_INDEF_TOTAL_IDENTITY,,REWRITE_EQUIV,Remplacez « exactement les mêmes dossiers que vous » sans répéter « dossiers » : « Nous avons reçu exactement les mêmes dossiers que vous. »,fr,Nous avons reçu autre chose que vous.,Nous avons reçu chacun que vous.,Nous avons reçu certains que vous.,Nous avons reçu les mêmes que vous.,fr,D,« les mêmes » reprend des éléments identiques déjà connus et évite la répétition du nom.,« autre chose » marque la différence.,« chacun » exprime une distribution.,« certains » exprime une partie indéterminée.,« les mêmes » reprend des éléments identiques déjà connus et évite la répétition du nom.,fr,ADV-L19-MC04,ADV-L19-MC04,ADV-L19-MC04,,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-total-identity,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_TOTAL_IDENTITY|REWRITE_EQUIV,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B090-Q048,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST04,ADV_L19_INDEF_TOTAL_IDENTITY,,FR_TO_FA,« Ils ont tous validé le même formulaire » چه برداشتی دارد؟,fa,همهٔ آن‌ها، به‌صورت جمعی، همان فرم را تأیید کرده‌اند.,هرکدام الزاماً فرم متفاوتی را تأیید کرده‌اند.,هیچ‌کس فرم را تأیید نکرده است.,فقط چند نفر نامشخص فرم را تأیید کرده‌اند.,fa,A,« tous » کلیت جمعی را بیان می‌کند؛ « le même » نیز همانندی شیء را می‌رساند.,« tous » کلیت جمعی را بیان می‌کند؛ « le même » نیز همانندی شیء را می‌رساند.,تفاوت فردبه‌فرد با « chacun » و بافت مناسب بیان می‌شود.,کمیت صفر با « personne/rien » است.,کمیت نامعین با « certains/quelques-uns » بیان می‌شود.,fa,,ADV-L19-MC04,ADV-L19-MC04,ADV-L19-MC04,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-total-identity,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_TOTAL_IDENTITY|FR_TO_FA,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B090-Q049,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST04,ADV_L19_INDEF_TOTAL_IDENTITY,,FA_TO_FR,برای « به هر یک از کارآموزان یک نسخه دادند » کدام جمله دقیق‌تر است؟,fa,Ils ont donné un exemplaire à tous des stagiaires.,Ils ont donné un exemplaire à chacun des stagiaires.,Ils ont donné un exemplaire aux mêmes des stagiaires.,Ils ont donné un exemplaire à personne des stagiaires.,fr,B,« à chacun des stagiaires » توزیع یک‌به‌یک را در کل گروه بیان می‌کند.,ساخت « tous des » درست نیست.,« à chacun des stagiaires » توزیع یک‌به‌یک را در کل گروه بیان می‌کند.,« les mêmes » همانندی را می‌رساند، نه توزیع.,« personne » کمیت صفر را بیان می‌کند و این ساخت نیز مناسب نیست.,fa,ADV-L19-MC04,,ADV-L19-MC04,ADV-L19-MC04,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-total-identity,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_TOTAL_IDENTITY|FA_TO_FR,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
